resourcename,capacity,pval,samples,minelcc,maxelcc,zoneEUE,zoneLOLE
LA-GULFDistributedSolar,100,0.2,100000,98,100,2439.1765100000025,6.344960000000001
LA-NDistributedSolar,100,0.2,100000,0,100,0.024050000000000106,5.999999999999984e-5
