resourcename,capacity,pval,samples,minelcc,maxelcc,zoneEUE,zoneLOLE
LA-GULFDistributedSolar,100,0.2,100000,98,100,4839.926540000008,11.49934
LA-NDistributedSolar,100,0.2,100000,0,100,0.010689999999999979,3.99999999999999e-5
