resourcename,capacity,pval,samples,minelcc,maxelcc,zoneEUE,zoneLOLE
LA-GULFUtilityWind,100,0.2,100000,75,100,0.01999999999999997,5.000000000000008e-5
LA-NUtilityWind,100,0.2,100000,50,100,0.0,0.0
