resourcename,capacity,energy,pval,samples,minelcc,maxelcc,ZoneEUE,ZoneLOLE
LA-GULF6hour,100,600,0.2,1000000,19,20,50444.41171199989,44.34946300000015
LA-N6hour,100,600,0.2,1000000,19,20,74.01766199999979,0.18512000000000087
