resourcename,capacity,energy,pval,samples,minelcc,maxelcc,ZoneEUE,ZoneLOLE
AECIZ6hour,500,3000,0.2,2500,46,62,5831.476000000001,14.672799999999999
ATC6hour,500,3000,0.2,2500,375,500,66.3536,0.1636
CBPC-NIPCO6hour,500,3000,0.2,2500,375,500,396.06559999999996,1.4868
CONS6hour,500,3000,0.2,2500,250,500,46.695199999999986,0.0824
DECO6hour,500,3000,0.2,2500,250,500,1.0488,0.0036000000000000003
EES-ARK6hour,500,3000,0.2,2500,77,93,143.71319999999997,0.3771999999999999
EES-TX6hour,500,3000,0.2,2500,38,46,19922.3452,45.694399999999995
IA-E6hour,500,3000,0.2,2500,375,500,98.364,0.18440000000000004
IL-C6hour,500,3000,0.2,2500,250,500,2.8,0.0092
IN-C6hour,500,3000,0.2,2500,250,500,0.0,0.0
IN-S6hour,500,3000,0.2,2500,250,500,0.0,0.0
LA-GULF6hour,500,3000,0.2,2500,62,69,87050.73039999999,102.6588
LA-N6hour,500,3000,0.2,2500,31,38,1700.0628,3.8604000000000003
MEC6hour,500,3000,0.2,2500,437,500,3019.5076,2.7407999999999997
MISO-MO6hour,500,3000,0.2,2500,125,156,155.354,0.42439999999999994
MISO-MS6hour,500,3000,0.2,2500,31,38,26823.9252,57.6148
MN-C6hour,500,3000,0.2,2500,375,500,110.6444,0.32160000000000005
MN-NE6hour,500,3000,0.2,2500,375,500,5.7704,0.0524
MN-SE6hour,500,3000,0.2,2500,375,500,1292.2068,1.0584
NIPS6hour,500,3000,0.2,2500,250,500,0.15159999999999987,0.0007999999999999998
SIPC6hour,500,3000,0.2,2500,125,250,0.003999999999999999,0.0003999999999999999
UPPC6hour,500,3000,0.2,2500,375,500,16.582399999999996,0.2292
