resourcename,capacity,energy,pval,samples,minelcc,maxelcc,ZoneEUE,ZoneLOLE
AECIZ6hour,500,3000,0.2,1000,468,500,572.46,0.8620000000000001
ATC6hour,500,3000,0.2,1000,468,500,17.655,0.045000000000000005
CBPC-NIPCO6hour,500,3000,0.2,1000,468,500,1398.771,3.6630000000000003
CONS6hour,500,3000,0.2,1000,468,500,14.157000000000002,0.045000000000000005
DECO6hour,500,3000,0.2,1000,437,500,0.405,0.003
EES-ARK6hour,500,3000,0.2,1000,468,500,16.794,0.03300000000000001
EES-TX6hour,500,3000,0.2,1000,437,500,2189.6580000000004,3.7309999999999994
IA-E6hour,500,3000,0.2,1000,468,500,169.14,0.336
IL-C6hour,500,3000,0.2,1000,468,500,6.183,0.019000000000000003
IN-C6hour,500,3000,0.2,1000,437,500,0.0,0.0
IN-S6hour,500,3000,0.2,1000,468,500,0.0,0.0
LA-GULF6hour,500,3000,0.2,1000,468,500,3014.3219999999997,4.292999999999999
LA-N6hour,500,3000,0.2,1000,468,500,140.533,0.399
MEC6hour,500,3000,0.2,1000,468,500,5098.490000000001,3.552
MISO-MO6hour,500,3000,0.2,1000,375,406,18.576999999999998,0.07799999999999999
MISO-MS6hour,500,3000,0.2,1000,406,437,906.471,2.6019999999999994
MN-C6hour,500,3000,0.2,1000,468,500,287.91099999999994,0.977
MN-NE6hour,500,3000,0.2,1000,437,500,12.178000000000003,0.11600000000000003
MN-SE6hour,500,3000,0.2,1000,468,500,1276.4959999999999,1.549
NIPS6hour,500,3000,0.2,1000,468,500,0.0,0.0
SIPC6hour,500,3000,0.2,1000,468,500,0.037000000000000005,0.008000000000000002
UPPC6hour,500,3000,0.2,1000,468,500,12.732,0.315
