resourcename,capacity,pval,samples,minelcc,maxelcc,zoneEUE,zoneLOLE
LA-GULFDistributedSolar,100,0.2,100000,96,100,147.28046,0.6297899999999996
LA-NDistributedSolar,100,0.2,100000,0,100,0.0,0.0
