resourcename,capacity,pval,samples,minelcc,maxelcc,zoneEUE,zoneLOLE
LA-GULFUtilitySolar,100,0.2,1000000,19,20,4874.6957200000115,11.543249000000007
LA-NUtilitySolar,100,0.2,1000000,0,100,0.01633800000000006,5.399999999999976e-5
