resourcename,capacity,energy,pval,samples,minelcc,maxelcc,ZoneEUE,ZoneLOLE
LA-GULF6hour,100,600,0.2,1000000,50,100,0.005787999999999973,6.199999999999996e-5
LA-N6hour,100,600,0.2,1000000,87,100,0.0,0.0
