resourcename,capacity,pval,samples,minelcc,maxelcc,zoneEUE,zoneLOLE
LA-GULFUtilitySolar,100,0.2,1000000,0,1,9.99999999999992e-6,9.999999999999898e-7
LA-NUtilitySolar,100,0.2,1000000,0,100,0.0,0.0
