resourcename,capacity,energy,pval,samples,minelcc,maxelcc,ZoneEUE,ZoneLOLE
LA-GULF6hour,100,600,0.2,1000000,87,100,1.8786330000000058,0.00547200000000001
LA-N6hour,100,600,0.2,1000000,87,100,0.05675099999999987,0.0002150000000000004
