resourcename,capacity,pval,samples,minelcc,maxelcc,zoneEUE,zoneLOLE
LA-GULFUtilityWind,100,0.2,100000,93,96,550.5201800000001,1.7486599999999997
LA-NUtilityWind,100,0.2,100000,0,100,0.0,0.0
