resourcename,capacity,pval,samples,minelcc,maxelcc,zoneEUE,zoneLOLE
LA-GULFUtilitySolar,100,0.2,1000000,16,17,2020.531681,5.123817999999997
LA-NUtilitySolar,100,0.2,1000000,87,100,3.700114000000004,0.011617000000000035
