resourcename,capacity,pval,samples,minelcc,maxelcc,zoneEUE,zoneLOLE
LA-GULFUtilitySolar,100,0.2,1000000,10,11,400.51493399999845,0.9814009999999997
LA-NUtilitySolar,100,0.2,1000000,18,21,3.480408000000016,0.01127600000000004
