resourcename,capacity,pval,samples,minelcc,maxelcc,zoneEUE,zoneLOLE
LA-GULFUtilityWind,100,0.2,1000000,93,100,0.13517999999999986,0.0014370000000000016
LA-NUtilityWind,100,0.2,1000000,0,100,0.0,0.0
