resourcename,capacity,energy,pval,samples,minelcc,maxelcc,ZoneEUE,ZoneLOLE
LA-GULF6hour,100,600,0.2,1000000,42,43,17870.49732500007,26.504762000000003
LA-N6hour,100,600,0.2,1000000,42,43,3.7539380000000064,0.011687000000000017
