resourcename,capacity,energy,pval,samples,minelcc,maxelcc,ZoneEUE,ZoneLOLE
AECIZ6hour,500,3000,0.2,1000,437,468,16267.115999999998,12.302999999999999
ATC6hour,500,3000,0.2,1000,468,500,431.17699999999996,0.9050000000000001
CBPC-NIPCO6hour,500,3000,0.2,1000,468,500,5734.585,11.896999999999997
CONS6hour,500,3000,0.2,1000,468,500,1084.528,1.3359999999999999
DECO6hour,500,3000,0.2,1000,468,500,14.538999999999996,0.052
EES-ARK6hour,500,3000,0.2,1000,234,250,238.19200000000004,0.5630000000000001
EES-TX6hour,500,3000,0.2,1000,250,265,25435.824999999997,30.078
IA-E6hour,500,3000,0.2,1000,437,468,1942.3910000000003,1.7960000000000003
IL-C6hour,500,3000,0.2,1000,468,500,405.56300000000005,0.635
IN-C6hour,500,3000,0.2,1000,468,500,0.0,0.0
IN-S6hour,500,3000,0.2,1000,468,500,0.0,0.0
LA-GULF6hour,500,3000,0.2,1000,265,281,75773.083,55.443000000000005
LA-N6hour,500,3000,0.2,1000,218,234,4917.837999999999,7.988999999999999
MEC6hour,500,3000,0.2,1000,468,500,22971.35,14.787
MISO-MO6hour,500,3000,0.2,1000,468,500,940.612,2.1080000000000005
MISO-MS6hour,500,3000,0.2,1000,234,250,21558.976,35.682
MN-C6hour,500,3000,0.2,1000,437,468,888.299,2.5279999999999996
MN-NE6hour,500,3000,0.2,1000,406,437,101.03199999999998,0.4940000000000001
MN-SE6hour,500,3000,0.2,1000,468,500,14393.394999999999,8.799
NIPS6hour,500,3000,0.2,1000,468,500,3.8729999999999998,0.027000000000000003
SIPC6hour,500,3000,0.2,1000,468,500,0.5770000000000001,0.03799999999999999
UPPC6hour,500,3000,0.2,1000,468,500,87.84299999999999,1.8030000000000002
