resourcename,capacity,pval,samples,minelcc,maxelcc,zoneEUE,zoneLOLE
LA-GULFDistributedSolar,100,0.2,100000,96,100,226.14608000000024,0.8730000000000007
LA-NDistributedSolar,100,0.2,100000,0,100,0.0,0.0
