resourcename,capacity,pval,samples,minelcc,maxelcc,zoneEUE,zoneLOLE
LA-GULFDistributedSolar,100,0.2,100000,96,100,918.7780899999996,2.587070000000004
LA-NDistributedSolar,100,0.2,100000,0,100,0.0,0.0
