resourcename,capacity,pval,samples,minelcc,maxelcc,zoneEUE,zoneLOLE
LA-GULFUtilitySolar,100,0.2,1000000,7,9,10.738798000000017,0.06640300000000018
LA-NUtilitySolar,100,0.2,1000000,0,100,0.0,0.0
