resourcename,capacity,pval,samples,minelcc,maxelcc,zoneEUE,zoneLOLE
LA-GULFUtilityWind,100,0.2,100000,93,100,4.435789999999991,0.029950000000000015
LA-NUtilityWind,100,0.2,100000,0,100,0.0014599999999999982,1.0000000000000025e-5
