resourcename,capacity,pval,samples,minelcc,maxelcc,zoneEUE,zoneLOLE
LA-GULFDistributedSolar,100,0.2,100000,75,100,0.0,0.0
LA-NDistributedSolar,100,0.2,100000,0,100,0.0,0.0
