resourcename,capacity,pval,samples,minelcc,maxelcc,zoneEUE,zoneLOLE
LA-GULFUtilityWind,100,0.2,100000,75,100,0.0,0.0
LA-NUtilityWind,100,0.2,100000,0,100,0.0,0.0
