resourcename,capacity,pval,samples,minelcc,maxelcc,zoneEUE,zoneLOLE
LA-GULFDistributedSolar,100,0.2,100000,93,100,3.3586200000000015,0.024280000000000013
LA-NDistributedSolar,100,0.2,100000,0,100,0.0,0.0
