resourcename,capacity,pval,samples,minelcc,maxelcc,zoneEUE,zoneLOLE
LA-GULFUtilitySolar,100,0.2,1000000,0,25,0.024711999999999932,0.00011099999999999968
LA-NUtilitySolar,100,0.2,1000000,0,50,0.0007260000000000116,6.000000000000032e-6
