resourcename,capacity,energy,pval,samples,minelcc,maxelcc,ZoneEUE,ZoneLOLE
LA-GULF6hour,100,600,0.2,100000,18,19,51680.884860000006,44.67060999999993
LA-N6hour,100,600,0.2,100000,18,19,75.62125999999977,0.1898699999999997
