resourcename,capacity,pval,samples,minelcc,maxelcc,zoneEUE,zoneLOLE
LA-GULFUtilitySolar,100,0.2,10000,0,6,1422.0176000000004,3.8467
LA-NUtilitySolar,100,0.2,10000,0,100,0.028600000000000025,0.0003000000000000004
