resourcename,capacity,energy,pval,samples,minelcc,maxelcc,ZoneEUE,ZoneLOLE
LA-GULF6hour,100,600,0.2,1000000,0,100,0.00023299999999999794,4.000000000000023e-6
LA-N6hour,100,600,0.2,1000000,87,100,0.0,0.0
