resourcename,capacity,pval,samples,minelcc,maxelcc,zoneEUE,zoneLOLE
LA-GULFDistributedSolar,100,0.2,100000,96,100,47.57701,0.21960000000000027
LA-NDistributedSolar,100,0.2,100000,0,100,0.0,0.0
