resourcename,capacity,pval,samples,minelcc,maxelcc,zoneEUE,zoneLOLE
LA-GULFUtilityWind,100,0.2,100000,87,100,0.2673499999999999,0.002770000000000001
LA-NUtilityWind,100,0.2,100000,0,100,0.0,0.0
