resourcename,capacity,energy,pval,samples,minelcc,maxelcc,ZoneEUE,ZoneLOLE
LA-GULF6hour,100,600,0.2,1000000,99,100,343.4639299999979,0.9694320000000018
LA-N6hour,100,600,0.2,1000000,99,100,0.035247999999999974,0.00014100000000000015
