resourcename,capacity,energy,pval,samples,minelcc,maxelcc,ZoneEUE,ZoneLOLE
LA-GULF6hour,100,600,0.05,10000,50,100,9.589900000000002,0.053000000000000005
LA-N6hour,100,600,0.05,10000,50,100,0.0,0.0
