resourcename,capacity,energy,pval,samples,minelcc,maxelcc,ZoneEUE,ZoneLOLE
LA-GULF6hour,100,600,0.2,100000,50,100,0.30918999999999996,0.0009100000000000021
LA-N6hour,100,600,0.2,100000,0,100,0.0014199999999999968,1.9999999999999917e-5
