resourcename,capacity,pval,samples,minelcc,maxelcc,zoneEUE,zoneLOLE
LA-GULFUtilityWind,100,0.2,100000,96,100,149.47672999999992,0.6030500000000001
LA-NUtilityWind,100,0.2,100000,0,100,0.0,0.0
