resourcename,capacity,pval,samples,minelcc,maxelcc,zoneEUE,zoneLOLE
LA-GULFUtilitySolar,100,0.2,1000000,20,21,539.3438489999962,1.7234349999999925
LA-NUtilitySolar,100,0.2,1000000,0,100,0.0,0.0
