resourcename,capacity,pval,samples,minelcc,maxelcc,zoneEUE,zoneLOLE
LA-GULFUtilitySolar,100,0.2,1000000,20,21,580.7473059999888,1.835158999999995
LA-NUtilitySolar,100,0.2,1000000,0,100,0.0,0.0
