resourcename,capacity,energy,pval,samples,minelcc,maxelcc,ZoneEUE,ZoneLOLE
LA-GULF6hour,100,600,0.05,10000,0,100,0.07160000000000007,0.0004000000000000002
LA-N6hour,100,600,0.05,10000,0,100,0.0,0.0
