resourcename,capacity,pval,samples,minelcc,maxelcc,zoneEUE,zoneLOLE
LA-GULFUtilityWind,100,0.2,100000,87,100,1.4542100000000002,0.01251
LA-NUtilityWind,100,0.2,100000,0,100,0.0,0.0
