resourcename,capacity,energy,pval,samples,minelcc,maxelcc,ZoneEUE,ZoneLOLE
LA-GULF6hour,100,600,0.2,1000000,75,100,0.42024700000000004,0.0012960000000000076
LA-N6hour,100,600,0.2,1000000,75,100,0.016018000000000015,7.200000000000008e-5
