resourcename,capacity,pval,samples,minelcc,maxelcc,zoneEUE,zoneLOLE
LA-GULFUtilitySolar,100,0.2,1000000,0,25,4.100000000000023e-5,1.0000000000000031e-6
LA-NUtilitySolar,100,0.2,1000000,0,100,0.0,0.0
