resourcename,capacity,pval,samples,minelcc,maxelcc,zoneEUE,zoneLOLE
LA-GULFDistributedSolar,100,0.2,100000,96,100,67.99570999999996,0.3133299999999993
LA-NDistributedSolar,100,0.2,100000,0,100,0.0,0.0
