resourcename,capacity,pval,samples,minelcc,maxelcc,zoneEUE,zoneLOLE
LA-GULFUtilitySolar,100,0.2,1000000,0,25,0.44552299999999784,0.0013980000000000086
LA-NUtilitySolar,100,0.2,1000000,0,25,0.010819000000000014,4.999999999999995e-5
