resourcename,capacity,energy,pval,samples,minelcc,maxelcc,ZoneEUE,ZoneLOLE
LA-GULF6hour,100,600,0.2,1000000,33,34,25183.90077199997,32.63901099999983
LA-N6hour,100,600,0.2,1000000,33,34,3.3052470000000036,0.010996999999999972
