resourcename,capacity,pval,samples,minelcc,maxelcc,zoneEUE,zoneLOLE
LA-GULFUtilitySolar,100,0.2,1000000,3,6,0.46477699999999805,0.004655000000000002
LA-NUtilitySolar,100,0.2,1000000,0,100,0.0,0.0
