resourcename,capacity,pval,samples,minelcc,maxelcc,zoneEUE,zoneLOLE
LA-GULFUtilityWind,100,0.2,100000,94,96,4590.301079999996,10.993839999999995
LA-NUtilityWind,100,0.2,100000,0,100,0.006189999999999983,2.9999999999999923e-5
