resourcename,capacity,pval,samples,minelcc,maxelcc,zoneEUE,zoneLOLE
LA-GULFUtilitySolar,100,0.2,1000000,19,20,446.16951700000175,1.4542160000000282
LA-NUtilitySolar,100,0.2,1000000,0,100,0.0,0.0
