resourcename,capacity,energy,pval,samples,minelcc,maxelcc,ZoneEUE,ZoneLOLE
AECIZ6hour,500,3000,0.2,1000,468,500,4059.919999999999,4.229000000000001
ATC6hour,500,3000,0.2,1000,468,500,79.754,0.20000000000000007
CBPC-NIPCO6hour,500,3000,0.2,1000,437,500,2157.004,5.4030000000000005
CONS6hour,500,3000,0.2,1000,375,437,117.59,0.243
DECO6hour,500,3000,0.2,1000,437,500,1.0439999999999994,0.006
EES-ARK6hour,500,3000,0.2,1000,218,250,47.18599999999999,0.12000000000000001
EES-TX6hour,500,3000,0.2,1000,218,250,11196.631000000001,14.791
IA-E6hour,500,3000,0.2,1000,437,500,467.875,0.68
IL-C6hour,500,3000,0.2,1000,437,500,24.458000000000002,0.07200000000000002
IN-C6hour,500,3000,0.2,1000,437,500,0.0,0.0
IN-S6hour,500,3000,0.2,1000,468,500,0.0,0.0
LA-GULF6hour,500,3000,0.2,1000,281,312,30845.138000000003,28.137000000000004
LA-N6hour,500,3000,0.2,1000,312,343,1342.816,2.523
MEC6hour,500,3000,0.2,1000,437,500,9945.673999999999,6.909000000000001
MISO-MO6hour,500,3000,0.2,1000,437,500,181.038,0.5700000000000001
MISO-MS6hour,500,3000,0.2,1000,250,281,7607.586,16.795000000000005
MN-C6hour,500,3000,0.2,1000,468,500,450.068,1.3980000000000001
MN-NE6hour,500,3000,0.2,1000,437,500,26.930999999999997,0.186
MN-SE6hour,500,3000,0.2,1000,312,375,5415.125000000001,3.839
NIPS6hour,500,3000,0.2,1000,375,437,0.145,0.002
SIPC6hour,500,3000,0.2,1000,375,437,0.028,0.005000000000000001
UPPC6hour,500,3000,0.2,1000,437,500,42.115,0.591
