resourcename,capacity,energy,pval,samples,minelcc,maxelcc,ZoneEUE,ZoneLOLE
AECIZ6hour,500,3000,0.2,1000,0,15,495986.611,119.86999999999999
ATC6hour,500,3000,0.2,1000,0,15,139932.132,65.103
CBPC-NIPCO6hour,500,3000,0.2,1000,0,15,59849.390999999996,82.255
CONS6hour,500,3000,0.2,1000,0,15,256611.25499999998,74.808
DECO6hour,500,3000,0.2,1000,0,15,42337.100000000006,31.473999999999997
EES-ARK6hour,500,3000,0.2,1000,0,15,47440.26700000001,53.588
EES-TX6hour,500,3000,0.2,1000,0,15,487197.8940000001,335.909
IA-E6hour,500,3000,0.2,1000,0,15,152933.44999999995,69.57700000000001
IL-C6hour,500,3000,0.2,1000,0,15,115305.07200000001,59.233999999999995
IN-C6hour,500,3000,0.2,1000,0,15,756.384,1.7859999999999998
IN-S6hour,500,3000,0.2,1000,0,15,0.057000000000000016,0.0020000000000000005
LA-GULF6hour,500,3000,0.2,1000,0,15,1.2816102119999998e6,441.24699999999996
LA-N6hour,500,3000,0.2,1000,0,15,386183.623,243.98599999999996
MEC6hour,500,3000,0.2,1000,0,15,384688.656,91.19899999999997
MISO-MO6hour,500,3000,0.2,1000,0,15,301055.33600000007,96.64100000000002
MISO-MS6hour,500,3000,0.2,1000,0,15,544137.952,373.674
MN-C6hour,500,3000,0.2,1000,0,15,32976.841,44.332
MN-NE6hour,500,3000,0.2,1000,0,15,5032.964000000001,20.212999999999997
MN-SE6hour,500,3000,0.2,1000,0,15,191609.618,62.08799999999999
NIPS6hour,500,3000,0.2,1000,0,15,908.5500000000001,3.693
SIPC6hour,500,3000,0.2,1000,0,15,35.504,1.054
UPPC6hour,500,3000,0.2,1000,0,15,10034.374,65.18499999999999
