resourcename,capacity,pval,samples,minelcc,maxelcc,zoneEUE,zoneLOLE
LA-GULFDistributedSolar,100,0.2,100000,96,100,573.5436500000002,1.8174199999999998
LA-NDistributedSolar,100,0.2,100000,0,100,0.0,0.0
