resourcename,capacity,pval,samples,minelcc,maxelcc,zoneEUE,zoneLOLE
LA-GULFDistributedSolar,100,0.2,1000000,93,100,0.1270670000000001,0.001362000000000001
LA-NDistributedSolar,100,0.2,1000000,0,100,0.0,0.0
