resourcename,capacity,energy,pval,samples,minelcc,maxelcc,ZoneEUE,ZoneLOLE
LA-GULF6hour,100,600,0.2,1000000,98,100,273.3211460000004,0.5601359999999996
LA-N6hour,100,600,0.2,1000000,98,100,3.3832789999999964,0.010708999999999998
