resourcename,capacity,energy,pval,samples,minelcc,maxelcc,ZoneEUE,ZoneLOLE
LA-GULF6hour,100,600,0.2,1000000,24,25,40021.94207299995,40.691582000000025
LA-N6hour,100,600,0.2,1000000,24,25,74.27889499999965,0.1858499999999999
