resourcename,capacity,pval,samples,minelcc,maxelcc,zoneEUE,zoneLOLE
LA-GULFUtilitySolar,100,0.2,1000000,16,17,167.49813599999993,0.7046619999999998
LA-NUtilitySolar,100,0.2,1000000,0,100,0.0,0.0
