resourcename,capacity,energy,pval,samples,minelcc,maxelcc,ZoneEUE,ZoneLOLE
AECIZ6hour,500,3000,0.2,1000,31,38,2.386698472e6,1435.7389999999998
ATC6hour,500,3000,0.2,1000,218,250,130806.197,72.32900000000001
CBPC-NIPCO6hour,500,3000,0.2,1000,125,156,97092.661,157.20499999999996
CONS6hour,500,3000,0.2,1000,250,312,105286.97300000001,40.384
DECO6hour,500,3000,0.2,1000,375,500,8624.174,6.944
EES-ARK6hour,500,3000,0.2,1000,109,125,45031.312,68.00000000000001
EES-TX6hour,500,3000,0.2,1000,15,23,781407.328,797.8370000000002
IA-E6hour,500,3000,0.2,1000,93,125,173905.03000000003,117.511
IL-C6hour,500,3000,0.2,1000,62,125,48858.538,37.25899999999999
IN-C6hour,500,3000,0.2,1000,250,375,180.18399999999997,0.551
IN-S6hour,500,3000,0.2,1000,125,187,0.0,0.0
LA-GULF6hour,500,3000,0.2,1000,19,23,3.6353142150000003e6,2264.951
LA-N6hour,500,3000,0.2,1000,46,62,261033.018,259.619
MEC6hour,500,3000,0.2,1000,93,109,1.041355206e6,325.89900000000006
MISO-MO6hour,500,3000,0.2,1000,15,31,690838.8919999999,422.21500000000003
MISO-MS6hour,500,3000,0.2,1000,15,23,1.0778623360000001e6,935.787
MN-C6hour,500,3000,0.2,1000,125,156,61470.837999999996,84.32600000000001
MN-NE6hour,500,3000,0.2,1000,0,31,9264.854,35.517
MN-SE6hour,500,3000,0.2,1000,31,62,395962.42100000003,150.082
NIPS6hour,500,3000,0.2,1000,437,500,462.55600000000004,2.0749999999999997
SIPC6hour,500,3000,0.2,1000,187,218,0.6629999999999998,0.033999999999999996
UPPC6hour,500,3000,0.2,1000,93,125,11100.812,76.371
