resourcename,capacity,energy,pval,samples,minelcc,maxelcc,ZoneEUE,ZoneLOLE
LA-GULF6hour,100,600,0.2,1000000,96,100,0.6221960000000014,0.006215999999999997
LA-N6hour,100,600,0.2,1000000,96,100,0.0,0.0
