resourcename,capacity,energy,pval,samples,minelcc,maxelcc,ZoneEUE,ZoneLOLE
AECIZ6hour,500,3000,0.2,1000,437,500,446.86000000000007,0.608
ATC6hour,500,3000,0.2,1000,312,375,21.760999999999996,0.065
CBPC-NIPCO6hour,500,3000,0.2,1000,312,375,237.63299999999995,1.049
CONS6hour,500,3000,0.2,1000,312,375,13.297,0.047
DECO6hour,500,3000,0.2,1000,312,375,3.266,0.007999999999999998
EES-ARK6hour,500,3000,0.2,1000,312,375,3.1570000000000005,0.015000000000000003
EES-TX6hour,500,3000,0.2,1000,250,312,1325.941,1.9780000000000002
IA-E6hour,500,3000,0.2,1000,312,375,80.41399999999999,0.17200000000000001
IL-C6hour,500,3000,0.2,1000,312,375,5.718,0.015000000000000003
IN-C6hour,500,3000,0.2,1000,375,437,0.0,0.0
IN-S6hour,500,3000,0.2,1000,437,500,0.0,0.0
LA-GULF6hour,500,3000,0.2,1000,250,312,2579.2279999999996,3.2450000000000006
LA-N6hour,500,3000,0.2,1000,187,250,177.49,0.324
MEC6hour,500,3000,0.2,1000,125,187,1405.406,1.3270000000000002
MISO-MO6hour,500,3000,0.2,1000,437,500,19.116999999999997,0.09000000000000001
MISO-MS6hour,500,3000,0.2,1000,250,312,724.515,1.591
MN-C6hour,500,3000,0.2,1000,312,375,62.962,0.22299999999999998
MN-NE6hour,500,3000,0.2,1000,437,500,3.3169999999999997,0.019000000000000006
MN-SE6hour,500,3000,0.2,1000,437,500,484.35699999999986,0.554
NIPS6hour,500,3000,0.2,1000,250,312,0.0,0.0
SIPC6hour,500,3000,0.2,1000,250,312,0.009000000000000003,0.0030000000000000005
UPPC6hour,500,3000,0.2,1000,437,500,12.211999999999998,0.14900000000000002
