resourcename,capacity,energy,pval,samples,minelcc,maxelcc,ZoneEUE,ZoneLOLE
LA-GULF6hour,100,600,0.2,1000000,55,56,11588.850199000015,19.47827300000006
LA-N6hour,100,600,0.2,1000000,55,56,3.478541000000006,0.011110999999999987
