resourcename,capacity,pval,samples,minelcc,maxelcc,zoneEUE,zoneLOLE
LA-GULFUtilitySolar,100,0.2,1000000,7,9,11.885039999999993,0.06887299999999992
LA-NUtilitySolar,100,0.2,1000000,0,100,0.0,0.0
