resourcename,capacity,pval,samples,minelcc,maxelcc,zoneEUE,zoneLOLE
LA-GULFUtilitySolar,100,0.2,10000,25,28,39825.984000000026,40.60569999999999
LA-NUtilitySolar,100,0.2,10000,0,100,77.97070000000002,0.1877
